FLIGHT_DATE,FLIGHT_TIME,TIME_OF_DAY,AIRLINE_CD,FLIGHT_NO,DEPARTURE_STATION_CD,ARRIVAL_STATION_CD,ARRIVAL_COUNTRY,ARRIVAL_REGION,HAUL,AIRCRAFT_TYPE,FIRST_CLASS_SEATS,BUSINESS_CLASS_SEATS,ECONOMY_SEATS,TIER1_ELIGIBLE_PAX,TIER2_ELIGIBLE_PAX,TIER3_ELIGIBLE_PAX,total_seats,tier1_hist_pct,tier2_hist_pct,tier3_hist_pct,day_of_week,month,Tier1_pct,Tier2_pct,Tier3_pct,Tier1_est_pax,Tier2_est_pax,Tier3_est_pax,category,cluster
2025-10-07,21:53:00,Evening,BA,BA6114,LHR,VIE,Austria,Europe,SHORT,A320,0,8,172,0,9,34,180,0.0,0.05,0.18888888888888888,Tuesday,10,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-04-07,08:42:00,Morning,BA,BA7045,LHR,BCN,Spain,Europe,SHORT,A320,0,17,163,0,2,14,180,0.0,0.011111111111111112,0.07777777777777778,Monday,4,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-05-27,15:06:00,Afternoon,BA,BA1157,LHR,IST,Turkey,Europe,SHORT,A320,0,14,166,1,11,40,180,0.005555555555555556,0.06111111111111111,0.2222222222222222,Tuesday,5,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-10-09,18:34:00,Evening,BA,BA1801,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,19,161,0,4,21,180,0.0,0.022222222222222223,0.11666666666666667,Thursday,10,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-05-06,19:29:00,Evening,BA,BA2801,LHR,AMS,Netherlands,Europe,SHORT,A320,0,2,178,2,6,25,180,0.011111111111111112,0.03333333333333333,0.1388888888888889,Tuesday,5,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-05-23,08:33:00,Morning,BA,BA5636,LHR,LAX,USA,North America,LONG,A380,14,97,358,0,9,34,469,0.0,0.019189765458422176,0.07249466950959488,Friday,5,0.0,0.02734375,0.10574018126888217,0,13,50,North America|Morning,3
2025-07-18,15:13:00,Afternoon,BA,BA3163,LHR,JFK,USA,North America,LONG,A350,0,56,275,0,8,32,331,0.0,0.02416918429003021,0.09667673716012085,Friday,7,0.0,0.027190332326283987,0.10574018126888217,0,9,35,North America|Afternoon,1
2025-09-26,06:17:00,Morning,BA,BA1390,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,12,168,0,8,31,180,0.0,0.044444444444444446,0.17222222222222222,Friday,9,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-07-21,07:05:00,Morning,BA,BA3452,LHR,MUC,Germany,Europe,SHORT,A320,0,18,162,0,4,19,180,0.0,0.022222222222222223,0.10555555555555556,Monday,7,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-04-01,11:33:00,Morning,BA,BA8535,LHR,FRA,Germany,Europe,SHORT,A320,0,15,165,0,6,26,180,0.0,0.03333333333333333,0.14444444444444443,Tuesday,4,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-05-08,21:35:00,Evening,BA,BA7276,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,4,176,0,8,30,180,0.0,0.044444444444444446,0.16666666666666666,Thursday,5,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-04-02,11:48:00,Morning,BA,BA9904,LHR,HND,Japan,Asia,LONG,A380,14,97,358,0,0,9,469,0.0,0.0,0.019189765458422176,Wednesday,4,0.0,0.025020859407592824,0.09787234042553192,0,12,46,Asia|Morning,3
2025-05-22,08:44:00,Morning,BA,BA6237,LHR,FRA,Germany,Europe,SHORT,A320,0,16,164,2,5,23,180,0.011111111111111112,0.027777777777777776,0.12777777777777777,Thursday,5,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-07-07,19:53:00,Evening,BA,BA9508,LHR,BCN,Spain,Europe,SHORT,A320,0,4,176,0,10,36,180,0.0,0.05555555555555555,0.2,Monday,7,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-06-08,17:15:00,Afternoon,BA,BA6820,LHR,VIE,Austria,Europe,SHORT,A320,0,5,175,3,1,10,180,0.016666666666666666,0.005555555555555556,0.05555555555555555,Sunday,6,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-05-29,17:14:00,Afternoon,BA,BA8217,LHR,IST,Turkey,Europe,SHORT,A320,0,20,160,0,14,48,180,0.0,0.07777777777777778,0.26666666666666666,Thursday,5,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-09-09,10:44:00,Morning,BA,BA1432,LHR,FRA,Germany,Europe,SHORT,A320,0,4,176,0,15,50,180,0.0,0.08333333333333333,0.2777777777777778,Tuesday,9,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-07-05,22:38:00,Evening,BA,BA2369,LHR,AMS,Netherlands,Europe,SHORT,A320,0,19,161,0,1,11,180,0.0,0.005555555555555556,0.06111111111111111,Saturday,7,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-06-06,22:22:00,Evening,BA,BA5897,LHR,FRA,Germany,Europe,SHORT,A320,0,13,167,0,15,51,180,0.0,0.08333333333333333,0.2833333333333333,Friday,6,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-09-19,09:43:00,Morning,BA,BA7676,LHR,FRA,Germany,Europe,SHORT,A320,0,9,171,0,7,28,180,0.0,0.03888888888888889,0.15555555555555556,Friday,9,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-07-15,20:19:00,Evening,BA,BA4949,LHR,IST,Turkey,Europe,SHORT,A320,0,3,177,0,10,37,180,0.0,0.05555555555555555,0.20555555555555555,Tuesday,7,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-04-19,08:48:00,Morning,BA,BA4144,LHR,FRA,Germany,Europe,SHORT,A320,0,16,164,0,5,23,180,0.0,0.027777777777777776,0.12777777777777777,Saturday,4,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-09-04,12:00:00,Lunchtime,BA,BA7503,LHR,MAD,Spain,Europe,SHORT,A320,0,15,165,1,13,45,180,0.005555555555555556,0.07222222222222222,0.25,Thursday,9,0.0,0.044444444444444446,0.17222222222222222,0,8,31,Europe|Lunchtime,0
2025-08-23,07:57:00,Morning,BA,BA7006,LHR,MUC,Germany,Europe,SHORT,A320,0,20,160,0,10,37,180,0.0,0.05555555555555555,0.20555555555555555,Saturday,8,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-04-16,06:55:00,Morning,BA,BA4704,LHR,BCN,Spain,Europe,SHORT,A320,0,19,161,0,3,18,180,0.0,0.016666666666666666,0.1,Wednesday,4,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-09-14,20:48:00,Evening,BA,BA8606,LHR,IST,Turkey,Europe,SHORT,A320,0,18,162,0,1,12,180,0.0,0.005555555555555556,0.06666666666666667,Sunday,9,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-06-21,19:27:00,Evening,BA,BA7823,LHR,HND,Japan,Asia,LONG,B777,8,49,178,1,0,8,235,0.00425531914893617,0.0,0.03404255319148936,Saturday,6,0.0,0.02433949410579942,0.09662224264705882,0,6,23,Asia|Evening,2
2025-10-18,13:08:00,Lunchtime,BA,BA7017,LHR,MUC,Germany,Europe,SHORT,A320,0,19,161,0,9,33,180,0.0,0.05,0.18333333333333332,Saturday,10,0.0,0.044444444444444446,0.17222222222222222,0,8,31,Europe|Lunchtime,0
2025-07-29,14:08:00,Afternoon,BA,BA6334,LHR,FRA,Germany,Europe,SHORT,A320,0,11,169,2,11,39,180,0.011111111111111112,0.06111111111111111,0.21666666666666667,Tuesday,7,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-06-28,22:18:00,Evening,BA,BA4059,LHR,CDG,France,Europe,SHORT,A320,0,12,168,0,11,40,180,0.0,0.06111111111111111,0.2222222222222222,Saturday,6,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-06-22,06:48:00,Morning,BA,BA4675,LHR,HND,Japan,Asia,LONG,B777,0,32,300,3,7,28,332,0.009036144578313253,0.02108433734939759,0.08433734939759036,Sunday,6,0.0,0.025020859407592824,0.09787234042553192,0,8,32,Asia|Morning,0
2025-08-29,14:59:00,Afternoon,BA,BA2490,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,16,164,0,1,12,180,0.0,0.005555555555555556,0.06666666666666667,Friday,8,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-07-17,18:28:00,Evening,BA,BA1656,LHR,DFW,USA,North America,LONG,A380,14,97,358,5,4,20,469,0.010660980810234541,0.008528784648187633,0.042643923240938165,Thursday,7,0.0,0.02734375,0.10638297872340426,0,13,50,North America|Evening,1
2025-10-24,10:33:00,Morning,BA,BA7574,LHR,LAX,USA,North America,LONG,B777,8,49,178,1,14,48,235,0.00425531914893617,0.059574468085106386,0.20425531914893616,Friday,10,0.0,0.02734375,0.10574018126888217,0,6,25,North America|Morning,3
2025-04-17,12:46:00,Lunchtime,BA,BA7273,LHR,ORD,USA,North America,LONG,A380,14,97,358,0,5,23,469,0.0,0.010660980810234541,0.04904051172707889,Thursday,4,0.0,0.027190332326283987,0.10747663551401869,0,13,50,North America|Lunchtime,3
2025-04-17,14:25:00,Afternoon,BA,BA9229,LHR,DXB,UAE,Middle East,LONG,A380,14,97,358,0,9,33,469,0.0,0.019189765458422176,0.07036247334754797,Thursday,4,0.0,0.02710843373493976,0.10542168674698796,0,13,49,Middle East|Afternoon,1
2025-06-12,20:40:00,Evening,BA,BA2926,LHR,VIE,Austria,Europe,SHORT,A320,0,14,166,0,2,14,180,0.0,0.011111111111111112,0.07777777777777778,Thursday,6,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-08-11,12:16:00,Lunchtime,BA,BA9718,LHR,AMS,Netherlands,Europe,SHORT,A320,0,11,169,2,10,36,180,0.011111111111111112,0.05555555555555555,0.2,Monday,8,0.0,0.044444444444444446,0.17222222222222222,0,8,31,Europe|Lunchtime,0
2025-09-15,16:34:00,Afternoon,BA,BA4370,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,17,163,1,5,23,180,0.005555555555555556,0.027777777777777776,0.12777777777777777,Monday,9,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-05-17,13:22:00,Lunchtime,BA,BA3631,LHR,CDG,France,Europe,SHORT,A320,0,18,162,0,13,47,180,0.0,0.07222222222222222,0.2611111111111111,Saturday,5,0.0,0.044444444444444446,0.17222222222222222,0,8,31,Europe|Lunchtime,0
2025-06-05,15:14:00,Afternoon,BA,BA2972,LHR,CDG,France,Europe,SHORT,A320,0,12,168,0,12,42,180,0.0,0.06666666666666667,0.23333333333333334,Thursday,6,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-07-05,22:04:00,Evening,BA,BA4116,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,7,173,0,5,23,180,0.0,0.027777777777777776,0.12777777777777777,Saturday,7,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-09-13,08:13:00,Morning,BA,BA3443,LHR,ORD,USA,North America,LONG,B777,0,32,300,0,7,28,332,0.0,0.02108433734939759,0.08433734939759036,Saturday,9,0.0,0.02734375,0.10574018126888217,0,9,35,North America|Morning,3
2025-06-15,14:28:00,Afternoon,BA,BA3356,LHR,BCN,Spain,Europe,SHORT,A320,0,9,171,0,5,22,180,0.0,0.027777777777777776,0.12222222222222222,Sunday,6,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-08-29,18:41:00,Evening,BA,BA1691,LHR,MUC,Germany,Europe,SHORT,A320,0,3,177,0,0,8,180,0.0,0.0,0.044444444444444446,Friday,8,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-05-29,12:37:00,Lunchtime,BA,BA5074,LHR,DXB,UAE,Middle East,LONG,B787,0,35,179,0,3,17,214,0.0,0.014018691588785047,0.0794392523364486,Thursday,5,0.0,0.02734375,0.11144578313253012,0,6,24,Middle East|Lunchtime,0
2025-06-09,12:35:00,Lunchtime,BA,BA4145,LHR,LAX,USA,North America,LONG,B777,0,32,304,0,9,33,336,0.0,0.026785714285714284,0.09821428571428571,Monday,6,0.0,0.027190332326283987,0.10747663551401869,0,9,36,North America|Lunchtime,3
2025-04-26,07:18:00,Morning,BA,BA1461,LHR,JFK,USA,North America,LONG,B787,0,35,179,0,10,35,214,0.0,0.04672897196261682,0.16355140186915887,Saturday,4,0.0,0.02734375,0.10574018126888217,0,6,23,North America|Morning,3
2025-04-16,16:04:00,Afternoon,BA,BA5063,LHR,DXB,UAE,Middle East,LONG,B777,0,32,300,0,9,33,332,0.0,0.02710843373493976,0.09939759036144578,Wednesday,4,0.0,0.02710843373493976,0.10542168674698796,0,9,35,Middle East|Afternoon,1
2025-10-30,14:03:00,Afternoon,BA,BA7327,LHR,ORD,USA,North America,LONG,B777,8,49,178,0,6,26,235,0.0,0.02553191489361702,0.11063829787234042,Thursday,10,0.0,0.027190332326283987,0.10574018126888217,0,6,25,North America|Afternoon,1
2025-06-01,19:29:00,Evening,BA,BA8814,LHR,ORD,USA,North America,LONG,B777,0,32,304,0,13,45,336,0.0,0.03869047619047619,0.13392857142857142,Sunday,6,0.0,0.02734375,0.10638297872340426,0,9,36,North America|Evening,1
2025-06-03,16:40:00,Afternoon,BA,BA8097,LHR,BCN,Spain,Europe,SHORT,A320,0,9,171,2,8,31,180,0.011111111111111112,0.044444444444444446,0.17222222222222222,Tuesday,6,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-09-02,22:06:00,Evening,BA,BA9248,LHR,FRA,Germany,Europe,SHORT,A320,0,0,180,1,12,41,180,0.005555555555555556,0.06666666666666667,0.22777777777777777,Tuesday,9,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-06-12,18:53:00,Evening,BA,BA4841,LHR,MAD,Spain,Europe,SHORT,A320,0,13,167,5,0,3,180,0.027777777777777776,0.0,0.016666666666666666,Thursday,6,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-08-11,13:59:00,Lunchtime,BA,BA6506,LHR,CDG,France,Europe,SHORT,A320,0,7,173,0,0,0,180,0.0,0.0,0.0,Monday,8,0.0,0.044444444444444446,0.17222222222222222,0,8,31,Europe|Lunchtime,0
2025-07-08,09:00:00,Morning,BA,BA8667,LHR,CDG,France,Europe,SHORT,A320,0,4,176,2,9,35,180,0.011111111111111112,0.05,0.19444444444444445,Tuesday,7,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-07-29,07:03:00,Morning,BA,BA4636,LHR,MAD,Spain,Europe,SHORT,A320,0,9,171,0,0,8,180,0.0,0.0,0.044444444444444446,Tuesday,7,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-07-08,20:34:00,Evening,BA,BA4335,LHR,FRA,Germany,Europe,SHORT,A320,0,10,170,0,7,27,180,0.0,0.03888888888888889,0.15,Tuesday,7,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-09-18,08:28:00,Morning,BA,BA6517,LHR,DXB,UAE,Middle East,LONG,A350,0,56,275,0,6,26,331,0.0,0.01812688821752266,0.07854984894259819,Thursday,9,0.0,0.02710843373493976,0.10784313725490197,0,9,36,Middle East|Morning,3
2025-09-14,21:18:00,Evening,BA,BA2301,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,9,171,1,16,55,180,0.005555555555555556,0.08888888888888889,0.3055555555555556,Sunday,9,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-06-16,15:19:00,Afternoon,BA,BA6549,LHR,IST,Turkey,Europe,SHORT,A320,0,16,164,2,10,37,180,0.011111111111111112,0.05555555555555555,0.20555555555555555,Monday,6,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-06-08,13:31:00,Lunchtime,BA,BA5138,LHR,FRA,Germany,Europe,SHORT,A320,0,8,172,0,9,33,180,0.0,0.05,0.18333333333333332,Sunday,6,0.0,0.044444444444444446,0.17222222222222222,0,8,31,Europe|Lunchtime,0
2025-08-16,18:59:00,Evening,BA,BA8243,LHR,HND,Japan,Asia,LONG,B777,8,49,178,0,12,43,235,0.0,0.05106382978723404,0.1829787234042553,Saturday,8,0.0,0.02433949410579942,0.09662224264705882,0,6,23,Asia|Evening,2
2025-07-05,17:32:00,Afternoon,BA,BA6987,LHR,FRA,Germany,Europe,SHORT,A320,0,15,165,1,10,36,180,0.005555555555555556,0.05555555555555555,0.2,Saturday,7,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-04-23,14:30:00,Afternoon,BA,BA3951,LHR,DXB,UAE,Middle East,LONG,B777,0,32,300,3,5,23,332,0.009036144578313253,0.015060240963855422,0.06927710843373494,Wednesday,4,0.0,0.02710843373493976,0.10542168674698796,0,9,35,Middle East|Afternoon,1
2025-09-13,08:16:00,Morning,BA,BA6801,LHR,HND,Japan,Asia,LONG,A380,14,97,358,1,14,47,469,0.0021321961620469083,0.029850746268656716,0.10021321961620469,Saturday,9,0.0,0.025020859407592824,0.09787234042553192,0,12,46,Asia|Morning,3
2025-06-30,10:02:00,Morning,BA,BA2314,LHR,LAX,USA,North America,LONG,A350,0,56,275,0,2,13,331,0.0,0.006042296072507553,0.03927492447129909,Monday,6,0.0,0.02734375,0.10574018126888217,0,9,35,North America|Morning,3
2025-06-16,12:51:00,Lunchtime,BA,BA6833,LHR,JFK,USA,North America,LONG,B777,0,32,300,0,10,35,332,0.0,0.030120481927710843,0.10542168674698796,Monday,6,0.0,0.027190332326283987,0.10747663551401869,0,9,36,North America|Lunchtime,3
2025-07-19,16:35:00,Afternoon,BA,BA3834,LHR,DXB,UAE,Middle East,LONG,B777,8,49,178,0,0,6,235,0.0,0.0,0.02553191489361702,Saturday,7,0.0,0.02710843373493976,0.10542168674698796,0,6,25,Middle East|Afternoon,1
2025-10-02,16:44:00,Afternoon,BA,BA2724,LHR,BCN,Spain,Europe,SHORT,A320,0,12,168,1,9,33,180,0.005555555555555556,0.05,0.18333333333333332,Thursday,10,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-10-20,19:25:00,Evening,BA,BA2744,LHR,AMS,Netherlands,Europe,SHORT,A320,0,17,163,1,9,33,180,0.005555555555555556,0.05,0.18333333333333332,Monday,10,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-04-22,15:07:00,Afternoon,BA,BA3669,LHR,VIE,Austria,Europe,SHORT,A320,0,16,164,0,17,56,180,0.0,0.09444444444444444,0.3111111111111111,Tuesday,4,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-07-20,19:03:00,Evening,BA,BA9775,LHR,ORD,USA,North America,LONG,B787,8,48,200,0,0,6,256,0.0,0.0,0.0234375,Sunday,7,0.0,0.02734375,0.10638297872340426,0,7,27,North America|Evening,1
2025-06-02,18:56:00,Evening,BA,BA8040,LHR,ORD,USA,North America,LONG,B787,0,31,173,2,4,21,204,0.00980392156862745,0.0196078431372549,0.10294117647058823,Monday,6,0.0,0.02734375,0.10638297872340426,0,6,22,North America|Evening,1
2025-04-25,21:52:00,Evening,BA,BA4298,LHR,LAX,USA,North America,LONG,B777,0,32,304,1,12,43,336,0.002976190476190476,0.03571428571428571,0.12797619047619047,Friday,4,0.0,0.02734375,0.10638297872340426,0,9,36,North America|Evening,1
2025-06-05,12:42:00,Lunchtime,BA,BA8848,LHR,FRA,Germany,Europe,SHORT,A320,0,17,163,3,10,36,180,0.016666666666666666,0.05555555555555555,0.2,Thursday,6,0.0,0.044444444444444446,0.17222222222222222,0,8,31,Europe|Lunchtime,0
2025-08-04,19:36:00,Evening,BA,BA8725,LHR,AMS,Netherlands,Europe,SHORT,A320,0,2,178,0,9,33,180,0.0,0.05,0.18333333333333332,Monday,8,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-10-01,07:13:00,Morning,BA,BA7898,LHR,JFK,USA,North America,LONG,B787,0,35,179,1,3,15,214,0.004672897196261682,0.014018691588785047,0.07009345794392523,Wednesday,10,0.0,0.02734375,0.10574018126888217,0,6,23,North America|Morning,3
2025-08-13,07:20:00,Morning,BA,BA1593,LHR,VIE,Austria,Europe,SHORT,A320,0,13,167,1,5,21,180,0.005555555555555556,0.027777777777777776,0.11666666666666667,Wednesday,8,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-09-28,13:01:00,Lunchtime,BA,BA7981,LHR,LAX,USA,North America,LONG,B777,8,49,178,0,15,50,235,0.0,0.06382978723404255,0.2127659574468085,Sunday,9,0.0,0.027190332326283987,0.10747663551401869,0,6,25,North America|Lunchtime,3
2025-06-23,07:44:00,Morning,BA,BA5131,LHR,BCN,Spain,Europe,SHORT,A320,0,13,167,3,7,29,180,0.016666666666666666,0.03888888888888889,0.16111111111111112,Monday,6,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-09-01,13:37:00,Lunchtime,BA,BA3144,LHR,HND,Japan,Asia,LONG,B777,0,32,300,0,10,36,332,0.0,0.030120481927710843,0.10843373493975904,Monday,9,0.0,0.02553191489361702,0.09722222222222222,0,8,32,Asia|Lunchtime,0
2025-07-28,12:27:00,Lunchtime,BA,BA6131,LHR,HND,Japan,Asia,LONG,A350,0,56,275,1,7,29,331,0.0030211480362537764,0.021148036253776436,0.08761329305135952,Monday,7,0.0,0.02553191489361702,0.09722222222222222,0,8,32,Asia|Lunchtime,0
2025-07-11,19:23:00,Evening,BA,BA6589,LHR,BCN,Spain,Europe,SHORT,A320,0,16,164,3,1,12,180,0.016666666666666666,0.005555555555555556,0.06666666666666667,Friday,7,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-07-19,13:42:00,Lunchtime,BA,BA4261,LHR,MAD,Spain,Europe,SHORT,A320,0,9,171,0,13,45,180,0.0,0.07222222222222222,0.25,Saturday,7,0.0,0.044444444444444446,0.17222222222222222,0,8,31,Europe|Lunchtime,0
2025-07-27,18:06:00,Evening,BA,BA9706,LHR,MUC,Germany,Europe,SHORT,A320,0,18,162,1,11,38,180,0.005555555555555556,0.06111111111111111,0.2111111111111111,Sunday,7,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-06-15,21:12:00,Evening,BA,BA1498,LHR,VIE,Austria,Europe,SHORT,A320,0,14,166,0,20,66,180,0.0,0.1111111111111111,0.36666666666666664,Sunday,6,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-10-10,17:39:00,Afternoon,BA,BA8984,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,4,176,1,2,14,180,0.005555555555555556,0.011111111111111112,0.07777777777777778,Friday,10,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-06-06,21:14:00,Evening,BA,BA1788,LHR,BCN,Spain,Europe,SHORT,A320,0,11,169,2,12,43,180,0.011111111111111112,0.06666666666666667,0.2388888888888889,Friday,6,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-07-05,07:07:00,Morning,BA,BA7354,LHR,JFK,USA,North America,LONG,B777,0,48,224,0,1,10,272,0.0,0.003676470588235294,0.03676470588235294,Saturday,7,0.0,0.02734375,0.10574018126888217,0,7,29,North America|Morning,3
2025-06-16,22:41:00,Evening,BA,BA9372,LHR,MUC,Germany,Europe,SHORT,A320,0,17,163,1,9,33,180,0.005555555555555556,0.05,0.18333333333333332,Monday,6,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-05-15,15:37:00,Afternoon,BA,BA7404,LHR,VIE,Austria,Europe,SHORT,A320,0,0,180,0,13,46,180,0.0,0.07222222222222222,0.25555555555555554,Thursday,5,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-05-11,18:39:00,Evening,BA,BA3136,LHR,BCN,Spain,Europe,SHORT,A320,0,20,160,0,0,0,180,0.0,0.0,0.0,Sunday,5,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-07-19,22:24:00,Evening,BA,BA5221,LHR,ORD,USA,North America,LONG,B777,8,49,178,0,7,27,235,0.0,0.029787234042553193,0.1148936170212766,Saturday,7,0.0,0.02734375,0.10638297872340426,0,6,25,North America|Evening,1
2025-07-02,11:55:00,Morning,BA,BA1239,LHR,MAD,Spain,Europe,SHORT,A320,0,5,175,1,5,22,180,0.005555555555555556,0.027777777777777776,0.12222222222222222,Wednesday,7,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-06-21,13:35:00,Lunchtime,BA,BA4136,LHR,JFK,USA,North America,LONG,B777,0,32,304,0,4,19,336,0.0,0.011904761904761904,0.05654761904761905,Saturday,6,0.0,0.027190332326283987,0.10747663551401869,0,9,36,North America|Lunchtime,3
2025-08-28,22:36:00,Evening,BA,BA1702,LHR,AMS,Netherlands,Europe,SHORT,A320,0,0,180,1,10,36,180,0.005555555555555556,0.05555555555555555,0.2,Thursday,8,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-06-15,08:10:00,Morning,BA,BA1972,LHR,BCN,Spain,Europe,SHORT,A320,0,14,166,0,14,48,180,0.0,0.07777777777777778,0.26666666666666666,Sunday,6,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-07-30,08:25:00,Morning,BA,BA2606,LHR,CDG,France,Europe,SHORT,A320,0,2,178,1,7,28,180,0.005555555555555556,0.03888888888888889,0.15555555555555556,Wednesday,7,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-07-18,15:35:00,Afternoon,BA,BA9552,LHR,FRA,Germany,Europe,SHORT,A320,0,15,165,0,9,34,180,0.0,0.05,0.18888888888888888,Friday,7,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-09-11,08:05:00,Morning,BA,BA6005,LHR,MUC,Germany,Europe,SHORT,A320,0,17,163,1,8,32,180,0.005555555555555556,0.044444444444444446,0.17777777777777778,Thursday,9,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-09-12,19:01:00,Evening,BA,BA4639,LHR,LAX,USA,North America,LONG,B777,0,32,300,1,8,30,332,0.0030120481927710845,0.024096385542168676,0.09036144578313253,Friday,9,0.0,0.02734375,0.10638297872340426,0,9,35,North America|Evening,1
2025-10-21,18:24:00,Evening,BA,BA9978,LHR,BCN,Spain,Europe,SHORT,A320,0,18,162,2,2,13,180,0.011111111111111112,0.011111111111111112,0.07222222222222222,Tuesday,10,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-07-05,11:03:00,Morning,BA,BA2580,LHR,JFK,USA,North America,LONG,B777,0,32,300,1,14,48,332,0.0030120481927710845,0.04216867469879518,0.14457831325301204,Saturday,7,0.0,0.02734375,0.10574018126888217,0,9,35,North America|Morning,3
